province,city,year,price_yuan_per_sqm,yoy_pct
上海,上海,2010,22311,
上海,上海,2011,22483,0.77
上海,上海,2012,23240,3.37
上海,上海,2013,29738,27.96
上海,上海,2014,30277,1.81
上海,上海,2015,34955,15.45
上海,上海,2016,51724,47.97
上海,上海,2017,49616,-4.08
上海,上海,2018,49050,-1.14
上海,上海,2019,50540,3.04
上海,上海,2020,50486,-0.11
云南,临沧,2019,6898,
云南,临沧,2020,7021,1.78
云南,临沧,2021,7188,2.38
云南,临沧,2022,6959,-3.19
云南,临沧,2023,6706,-3.64
云南,临沧,2024,6532,-2.59
云南,丽江,2015,5059,
云南,丽江,2016,5049,-0.20
云南,丽江,2017,5536,9.65
云南,丽江,2018,7178,29.66
云南,丽江,2019,7477,4.17
云南,丽江,2020,7691,2.86
云南,丽江,2021,8074,4.98
云南,丽江,2022,7411,-8.21
云南,丽江,2023,7797,5.21
云南,丽江,2024,7690,-1.37
云南,保山,2016,5247,
云南,保山,2017,6385,21.69
云南,保山,2018,7048,10.38
云南,保山,2019,8096,14.87
云南,保山,2020,8144,0.59
云南,保山,2021,7204,-11.54
云南,保山,2022,6978,-3.14
云南,保山,2023,6578,-5.73
云南,保山,2024,6548,-0.46
云南,大理,2015,6340,
云南,大理,2016,6483,2.26
云南,大理,2017,9252,42.71
云南,大理,2018,11693,26.38
云南,大理,2019,12921,10.50
云南,大理,2020,12831,-0.70
云南,大理,2021,12221,-4.75
云南,大理,2022,10521,-13.91
云南,大理,2023,9407,-10.59
云南,大理,2024,9237,-1.81
云南,德宏,2019,6838,
云南,德宏,2020,7385,8.00
云南,德宏,2021,6972,-5.59
云南,德宏,2022,6604,-5.28
云南,德宏,2023,6525,-1.20
云南,德宏,2024,6473,-0.80
云南,文山,2016,3739,
云南,文山,2017,4996,33.62
云南,文山,2018,4625,-7.43
云南,文山,2019,5163,11.63
云南,文山,2020,5407,4.73
云南,文山,2021,5702,5.46
云南,文山,2022,5458,-4.28
云南,文山,2023,5261,-3.61
云南,文山,2024,5238,-0.44
云南,昆明,2011,8771,
云南,昆明,2012,8498,-3.11
云南,昆明,2013,8594,1.13
云南,昆明,2014,8029,-6.57
云南,昆明,2015,8136,1.33
云南,昆明,2016,8417,3.45
云南,昆明,2017,9692,15.15
云南,昆明,2018,12199,25.87
云南,昆明,2019,13007,6.62
云南,昆明,2020,13129,0.94
云南,昆明,2021,13328,1.52
云南,昆明,2022,12142,-8.90
云南,昆明,2023,11433,-5.84
云南,昆明,2024,11374,-0.52
云南,昭通,2017,4724,
云南,昭通,2018,5817,23.14
云南,昭通,2019,5980,2.80
云南,昭通,2020,6034,0.90
云南,昭通,2021,5825,-3.46
云南,昭通,2022,5826,0.02
云南,昭通,2023,5408,-7.17
云南,昭通,2024,5364,-0.81
云南,普洱,2015,4560,
云南,普洱,2016,4686,2.76
云南,普洱,2017,4686,0.00
云南,普洱,2018,5846,24.75
云南,普洱,2019,7240,23.85
云南,普洱,2020,7957,9.90
云南,普洱,2021,7985,0.35
云南,普洱,2022,7729,-3.21
云南,普洱,2023,7182,-7.08
云南,普洱,2024,7132,-0.70
云南,曲靖,2015,3745,
云南,曲靖,2016,3817,1.92
云南,曲靖,2017,3959,3.72
云南,曲靖,2018,4672,18.01
云南,曲靖,2019,5259,12.56
云南,曲靖,2020,5517,4.91
云南,曲靖,2021,6116,10.86
云南,曲靖,2022,5932,-3.01
云南,曲靖,2023,5649,-4.77
云南,曲靖,2024,5660,0.19
云南,楚雄,2015,4242,
云南,楚雄,2016,4350,2.55
云南,楚雄,2017,4499,3.43
云南,楚雄,2018,4715,4.80
云南,楚雄,2019,5227,10.86
云南,楚雄,2020,5366,2.66
云南,楚雄,2021,5481,2.14
云南,楚雄,2022,5208,-4.98
云南,楚雄,2023,4994,-4.11
云南,楚雄,2024,4930,-1.28
云南,玉溪,2015,7084,
云南,玉溪,2016,6376,-9.99
云南,玉溪,2017,6591,3.37
云南,玉溪,2018,7443,12.93
云南,玉溪,2019,7565,1.64
云南,玉溪,2020,7708,1.89
云南,玉溪,2021,7727,0.25
云南,玉溪,2022,7383,-4.45
云南,玉溪,2023,6205,-15.96
云南,玉溪,2024,6107,-1.58
云南,红河,2015,3995,
云南,红河,2016,3933,-1.55
云南,红河,2017,4011,1.98
云南,红河,2018,4238,5.66
云南,红河,2019,5348,26.19
云南,红河,2020,5398,0.93
云南,红河,2021,5701,5.61
云南,红河,2022,5340,-6.33
云南,红河,2023,5040,-5.62
云南,红河,2024,4977,-1.25
云南,西双版纳,2016,4901,
云南,西双版纳,2017,8362,70.62
云南,西双版纳,2018,11191,33.83
云南,西双版纳,2019,8358,-25.31
云南,西双版纳,2020,8212,-1.75
云南,西双版纳,2021,7445,-9.34
云南,西双版纳,2022,7593,1.99
云南,西双版纳,2023,7151,-5.82
云南,西双版纳,2024,7155,0.06
云南,迪庆,2019,4925,
云南,迪庆,2020,4925,0.00
云南,迪庆,2021,4893,-0.65
云南,迪庆,2022,4893,0.00
云南,迪庆,2023,5150,5.25
云南,迪庆,2024,5150,0.00
内蒙古,乌兰察布,2018,5358,
内蒙古,乌兰察布,2019,5001,-6.66
内蒙古,乌兰察布,2020,4977,-0.48
内蒙古,乌兰察布,2021,4781,-3.94
内蒙古,乌兰察布,2022,4895,2.38
内蒙古,乌兰察布,2023,4286,-12.44
内蒙古,乌兰察布,2024,4467,4.22
内蒙古,乌海,2017,4386,
内蒙古,乌海,2018,4893,11.56
内蒙古,乌海,2019,4903,0.20
内蒙古,乌海,2020,4842,-1.24
内蒙古,乌海,2021,5516,13.92
内蒙古,乌海,2022,5332,-3.34
内蒙古,乌海,2023,5860,9.90
内蒙古,乌海,2024,5863,0.05
内蒙古,兴安盟,2017,4446,
内蒙古,兴安盟,2018,4976,11.92
内蒙古,兴安盟,2019,5513,10.79
内蒙古,兴安盟,2020,5511,-0.04
内蒙古,兴安盟,2021,5582,1.29
内蒙古,兴安盟,2022,5594,0.21
内蒙古,兴安盟,2023,5670,1.36
内蒙古,兴安盟,2024,5700,0.53
内蒙古,包头,2015,5668,
内蒙古,包头,2016,5814,2.58
内蒙古,包头,2017,6526,12.25
内蒙古,包头,2018,7322,12.20
内蒙古,包头,2019,7925,8.24
内蒙古,包头,2020,8198,3.44
内蒙古,包头,2021,7957,-2.94
内蒙古,包头,2022,7577,-4.78
内蒙古,包头,2023,7424,-2.02
内蒙古,包头,2024,7359,-0.88
内蒙古,呼伦贝尔,2016,4553,
内蒙古,呼伦贝尔,2017,3732,-18.03
内蒙古,呼伦贝尔,2018,3862,3.48
内蒙古,呼伦贝尔,2019,4333,12.20
内蒙古,呼伦贝尔,2020,4500,3.85
内蒙古,呼伦贝尔,2021,4796,6.58
内蒙古,呼伦贝尔,2022,4682,-2.38
内蒙古,呼伦贝尔,2023,4862,3.84
内蒙古,呼伦贝尔,2024,4897,0.72
内蒙古,呼和浩特,2011,6987,
内蒙古,呼和浩特,2012,6762,-3.22
内蒙古,呼和浩特,2013,6660,-1.51
内蒙古,呼和浩特,2014,4997,-24.97
内蒙古,呼和浩特,2015,5418,8.43
内蒙古,呼和浩特,2016,6597,21.76
内蒙古,呼和浩特,2017,7893,19.65
内蒙古,呼和浩特,2018,10466,32.60
内蒙古,呼和浩特,2019,11279,7.77
内蒙古,呼和浩特,2020,11602,2.86
内蒙古,呼和浩特,2021,10936,-5.74
内蒙古,呼和浩特,2022,10257,-6.21
内蒙古,呼和浩特,2023,9344,-8.90
内蒙古,呼和浩特,2024,9167,-1.89
内蒙古,巴彦淖尔,2015,5009,
内蒙古,巴彦淖尔,2016,5290,5.61
内蒙古,巴彦淖尔,2017,5274,-0.30
内蒙古,巴彦淖尔,2018,5699,8.06
内蒙古,巴彦淖尔,2019,5444,-4.47
内蒙古,巴彦淖尔,2020,5456,0.22
内蒙古,巴彦淖尔,2021,5462,0.11
内蒙古,巴彦淖尔,2022,5392,-1.28
内蒙古,巴彦淖尔,2023,5409,0.32
内蒙古,巴彦淖尔,2024,5457,0.89
内蒙古,海拉尔,2018,4792,
内蒙古,海拉尔,2019,4604,-3.92
内蒙古,海拉尔,2020,4589,-0.33
内蒙古,海拉尔,2021,4537,-1.13
内蒙古,海拉尔,2022,4537,0.00
内蒙古,海拉尔,2023,4508,-0.64
内蒙古,海拉尔,2024,4504,-0.09
内蒙古,赤峰,2015,5718,
内蒙古,赤峰,2016,6073,6.21
内蒙古,赤峰,2017,7321,20.55
内蒙古,赤峰,2018,8732,19.27
内蒙古,赤峰,2019,9729,11.42
内蒙古,赤峰,2020,9839,1.13
内蒙古,赤峰,2021,8272,-15.93
内蒙古,赤峰,2022,7590,-8.24
内蒙古,赤峰,2023,7212,-4.98
内蒙古,赤峰,2024,7227,0.21
内蒙古,通辽,2015,4483,
内蒙古,通辽,2016,5069,13.07
内蒙古,通辽,2017,5807,14.56
内蒙古,通辽,2018,6505,12.02
内蒙古,通辽,2019,6610,1.61
内蒙古,通辽,2020,6385,-3.40
内蒙古,通辽,2021,6421,0.56
内蒙古,通辽,2022,6429,0.12
内蒙古,通辽,2023,6273,-2.43
内蒙古,通辽,2024,6325,0.83
内蒙古,鄂尔多斯,2015,4349,
内蒙古,鄂尔多斯,2016,4442,2.14
内蒙古,鄂尔多斯,2017,5551,24.97
内蒙古,鄂尔多斯,2018,6199,11.67
内蒙古,鄂尔多斯,2019,6965,12.36
内蒙古,鄂尔多斯,2020,7199,3.36
内蒙古,鄂尔多斯,2021,7544,4.79
内蒙古,鄂尔多斯,2022,7931,5.13
内蒙古,鄂尔多斯,2023,8424,6.22
内蒙古,鄂尔多斯,2024,8471,0.56
内蒙古,锡林郭勒盟,2018,4668,
内蒙古,锡林郭勒盟,2019,4722,1.16
内蒙古,锡林郭勒盟,2020,4762,0.85
内蒙古,锡林郭勒盟,2021,4978,4.54
内蒙古,锡林郭勒盟,2022,4924,-1.08
内蒙古,锡林郭勒盟,2023,5358,8.81
内蒙古,锡林郭勒盟,2024,5363,0.09
北京,北京,2010,24535,
北京,北京,2011,24964,1.75
北京,北京,2012,29916,19.84
北京,北京,2013,40019,33.77
北京,北京,2014,36995,-7.56
北京,北京,2015,39121,5.75
北京,北京,2016,57136,46.05
北京,北京,2017,57305,0.30
北京,北京,2018,59389,3.64
北京,北京,2019,58091,-2.19
北京,北京,2020,57830,-0.45
北京,北京,2021,58688,1.48
北京,北京,2022,59675,1.68
北京,北京,2023,59261,-0.69
北京,北京,2024,58950,-0.52
吉林,吉林,2011,5513,
吉林,吉林,2012,5711,3.59
吉林,吉林,2013,5507,-3.57
吉林,吉林,2016,5390,-2.12
吉林,吉林,2017,5753,6.73
吉林,吉林,2018,6546,13.78
吉林,吉林,2019,7468,14.08
吉林,吉林,2020,7650,2.44
吉林,吉林,2021,7153,-6.50
吉林,吉林,2022,6373,-10.90
吉林,吉林,2023,5971,-6.31
吉林,吉林,2024,5953,-0.30
吉林,四平,2016,3648,
吉林,四平,2017,4685,28.43
吉林,四平,2018,4973,6.15
吉林,四平,2019,5109,2.73
吉林,四平,2020,5306,3.86
吉林,四平,2021,4982,-6.11
吉林,四平,2022,4433,-11.02
吉林,四平,2023,4264,-3.81
吉林,四平,2024,4183,-1.90
吉林,延边,2016,4672,
吉林,延边,2017,4836,3.51
吉林,延边,2018,5335,10.32
吉林,延边,2019,5292,-0.81
吉林,延边,2020,5288,-0.08
吉林,延边,2021,5403,2.17
吉林,延边,2022,5264,-2.57
吉林,延边,2023,5348,1.60
吉林,延边,2024,5364,0.30
吉林,松原,2015,4150,
吉林,松原,2016,4340,4.58
吉林,松原,2017,4394,1.24
吉林,松原,2018,4536,3.23
吉林,松原,2019,4507,-0.64
吉林,松原,2020,4556,1.09
吉林,松原,2021,4686,2.85
吉林,松原,2022,4723,0.79
吉林,松原,2023,4640,-1.76
吉林,松原,2024,4627,-0.28
吉林,白城,2015,3944,
吉林,白城,2016,4123,4.54
吉林,白城,2017,4935,19.69
吉林,白城,2018,5166,4.68
吉林,白城,2019,4853,-6.06
吉林,白城,2020,4822,-0.64
吉林,白城,2021,4638,-3.82
吉林,白城,2022,4508,-2.80
吉林,白城,2023,4412,-2.13
吉林,白城,2024,4478,1.50
吉林,白山,2017,3412,
吉林,白山,2018,3786,10.96
吉林,白山,2019,4123,8.90
吉林,白山,2020,4138,0.36
吉林,白山,2021,4283,3.50
吉林,白山,2022,4243,-0.93
吉林,白山,2023,4638,9.31
吉林,白山,2024,4389,-5.37
吉林,辽源,2015,3912,
吉林,辽源,2016,3968,1.43
吉林,辽源,2017,4004,0.91
吉林,辽源,2018,4154,3.75
吉林,辽源,2019,4602,10.78
吉林,辽源,2020,4590,-0.26
吉林,辽源,2021,4818,4.97
吉林,辽源,2022,4622,-4.07
吉林,辽源,2023,4314,-6.66
吉林,辽源,2024,4356,0.97
吉林,通化,2015,3245,
吉林,通化,2016,3825,17.87
吉林,通化,2017,4461,16.63
吉林,通化,2018,5031,12.78
吉林,通化,2019,5100,1.37
吉林,通化,2020,5094,-0.12
吉林,通化,2021,5117,0.45
吉林,通化,2022,5081,-0.70
吉林,通化,2023,4871,-4.13
吉林,通化,2024,4801,-1.44
吉林,长春,2011,6637,
吉林,长春,2012,6498,-2.09
吉林,长春,2013,7171,10.36
吉林,长春,2014,6941,-3.21
吉林,长春,2015,6715,-3.26
吉林,长春,2016,6782,1.00
吉林,长春,2017,7422,9.44
吉林,长春,2018,9121,22.89
吉林,长春,2019,9513,4.30
吉林,长春,2020,9513,0.00
吉林,长春,2021,9398,-1.21
吉林,长春,2022,8844,-5.89
吉林,长春,2023,8134,-8.03
吉林,长春,2024,8006,-1.57
四川,乐山,2015,4137,
四川,乐山,2016,4167,0.73
四川,乐山,2017,4873,16.94
四川,乐山,2018,5751,18.02
四川,乐山,2019,5393,-6.23
四川,乐山,2020,5480,1.61
四川,乐山,2021,5868,7.08
四川,乐山,2022,5256,-10.43
四川,乐山,2023,4620,-12.10
四川,乐山,2024,4778,3.42
四川,内江,2015,4712,
四川,内江,2016,4798,1.83
四川,内江,2017,5299,10.44
四川,内江,2018,6200,17.00
四川,内江,2019,6432,3.74
四川,内江,2020,6235,-3.06
四川,内江,2021,6101,-2.15
四川,内江,2022,5643,-7.51
四川,内江,2023,5143,-8.86
四川,内江,2024,5054,-1.73
四川,凉山,2017,8008,
四川,凉山,2018,9608,19.98
四川,凉山,2019,9123,-5.05
四川,凉山,2020,9231,1.18
四川,凉山,2021,9203,-0.30
四川,凉山,2022,9222,0.21
四川,凉山,2023,8814,-4.42
四川,凉山,2024,8935,1.37
四川,南充,2015,4748,
四川,南充,2016,4836,1.85
四川,南充,2017,5843,20.82
四川,南充,2018,6850,17.23
四川,南充,2019,6645,-2.99
四川,南充,2020,6443,-3.04
四川,南充,2021,6083,-5.59
四川,南充,2022,5969,-1.87
四川,南充,2023,5680,-4.84
四川,南充,2024,5556,-2.18
四川,宜宾,2015,6791,
四川,宜宾,2016,6881,1.33
四川,宜宾,2017,6580,-4.37
四川,宜宾,2018,7464,13.43
四川,宜宾,2019,7271,-2.59
四川,宜宾,2020,7091,-2.48
四川,宜宾,2021,7072,-0.27
四川,宜宾,2022,7475,5.70
四川,宜宾,2023,6629,-11.32
四川,宜宾,2024,6506,-1.86
四川,巴中,2016,4298,
四川,巴中,2017,4315,0.40
四川,巴中,2018,4562,5.72
四川,巴中,2019,4820,5.66
四川,巴中,2020,4842,0.46
四川,巴中,2021,4783,-1.22
四川,巴中,2022,4766,-0.36
四川,巴中,2023,4815,1.03
四川,巴中,2024,4717,-2.04
四川,广元,2016,2308,
四川,广元,2017,6133,165.73
四川,广元,2018,5665,-7.63
四川,广元,2019,6680,17.92
四川,广元,2020,6710,0.45
四川,广元,2021,6939,3.41
四川,广元,2022,6762,-2.55
四川,广元,2023,6974,3.14
四川,广元,2024,7018,0.63
四川,广安,2015,5108,
四川,广安,2016,5225,2.29
四川,广安,2017,5289,1.22
四川,广安,2018,5840,10.42
四川,广安,2019,5789,-0.87
四川,广安,2020,5677,-1.93
四川,广安,2021,5457,-3.88
四川,广安,2022,5237,-4.03
四川,广安,2023,4756,-9.18
四川,广安,2024,4622,-2.82
四川,德阳,2016,3666,
四川,德阳,2017,4935,34.62
四川,德阳,2018,5816,17.85
四川,德阳,2019,5953,2.36
四川,德阳,2020,5922,-0.52
四川,德阳,2021,6163,4.07
四川,德阳,2022,6707,8.83
四川,德阳,2023,6097,-9.09
四川,德阳,2024,6224,2.08
四川,成都,2010,7970,
四川,成都,2011,8409,5.51
四川,成都,2012,8382,-0.32
四川,成都,2013,8528,1.74
四川,成都,2014,8210,-3.73
四川,成都,2015,8147,-0.77
四川,成都,2016,8522,4.60
四川,成都,2017,11937,40.07
四川,成都,2018,13067,9.47
四川,成都,2019,13021,-0.35
四川,成都,2020,13125,0.80
四川,成都,2021,14079,7.27
四川,成都,2022,15547,10.43
四川,成都,2023,13902,-10.58
四川,成都,2024,13892,-0.07
四川,攀枝花,2015,4272,
四川,攀枝花,2016,3963,-7.23
四川,攀枝花,2017,3972,0.23
四川,攀枝花,2018,4833,21.68
四川,攀枝花,2019,6221,28.72
四川,攀枝花,2020,5963,-4.15
四川,攀枝花,2021,6058,1.59
四川,攀枝花,2022,5695,-5.99
四川,攀枝花,2023,5268,-7.50
四川,攀枝花,2024,5298,0.57
四川,泸州,2015,4619,
四川,泸州,2016,4910,6.30
四川,泸州,2017,5942,21.02
四川,泸州,2018,6746,13.53
四川,泸州,2019,6354,-5.81
四川,泸州,2020,6400,0.72
四川,泸州,2021,6241,-2.48
四川,泸州,2022,6257,0.26
四川,泸州,2023,5863,-6.30
四川,泸州,2024,5807,-0.96
四川,甘孜,2021,8248,
四川,甘孜,2022,8234,-0.17
四川,甘孜,2023,7637,-7.25
四川,甘孜,2024,8194,7.29
四川,眉山,2015,3737,
四川,眉山,2016,3738,0.03
四川,眉山,2017,4300,15.03
四川,眉山,2018,6075,41.28
四川,眉山,2019,5906,-2.78
四川,眉山,2020,5829,-1.30
四川,眉山,2021,5951,2.09
四川,眉山,2022,5664,-4.82
四川,眉山,2023,5668,0.07
四川,眉山,2024,5655,-0.23
四川,绵阳,2011,5338,
四川,绵阳,2012,4984,-6.63
四川,绵阳,2013,4975,-0.18
四川,绵阳,2015,4672,-6.09
四川,绵阳,2016,5191,11.11
四川,绵阳,2017,6848,31.92
四川,绵阳,2018,7540,10.11
四川,绵阳,2019,7545,0.07
四川,绵阳,2020,7634,1.18
四川,绵阳,2021,7813,2.34
四川,绵阳,2022,8177,4.66
四川,绵阳,2023,7126,-12.85
四川,绵阳,2024,7192,0.93
四川,自贡,2015,5035,
四川,自贡,2016,5768,14.56
四川,自贡,2017,5634,-2.32
四川,自贡,2018,6097,8.22
四川,自贡,2019,5923,-2.85
四川,自贡,2020,5637,-4.83
四川,自贡,2021,5522,-2.04
四川,自贡,2022,5577,1.00
四川,自贡,2023,4687,-15.96
四川,自贡,2024,4651,-0.77
四川,资阳,2015,4618,
四川,资阳,2016,4291,-7.08
四川,资阳,2017,6188,44.21
四川,资阳,2018,6957,12.43
四川,资阳,2019,6226,-10.51
四川,资阳,2020,6092,-2.15
四川,资阳,2021,6007,-1.40
四川,资阳,2022,5988,-0.32
四川,资阳,2023,5108,-14.70
四川,资阳,2024,5091,-0.33
四川,达州,2015,4711,
四川,达州,2016,4853,3.01
四川,达州,2017,6109,25.88
四川,达州,2018,7222,18.22
四川,达州,2019,6855,-5.08
四川,达州,2020,6636,-3.19
四川,达州,2021,6234,-6.06
四川,达州,2022,6085,-2.39
四川,达州,2023,5490,-9.78
四川,达州,2024,5457,-0.60
四川,遂宁,2015,5709,
四川,遂宁,2016,6105,6.94
四川,遂宁,2017,6774,10.96
四川,遂宁,2018,7124,5.17
四川,遂宁,2019,6642,-6.77
四川,遂宁,2020,6468,-2.62
四川,遂宁,2021,6391,-1.19
四川,遂宁,2022,6298,-1.46
四川,遂宁,2023,5732,-8.99
四川,遂宁,2024,5670,-1.08
四川,雅安,2019,5853,
四川,雅安,2020,5862,0.15
四川,雅安,2021,5893,0.53
四川,雅安,2022,6041,2.51
四川,雅安,2023,6012,-0.48
四川,雅安,2024,6122,1.83
天津,天津,2010,12296,
天津,天津,2011,12630,2.72
天津,天津,2012,12690,0.48
天津,天津,2013,14402,13.49
天津,天津,2014,14841,3.05
天津,天津,2015,15428,3.96
天津,天津,2016,23034,49.30
天津,天津,2017,22027,-4.37
天津,天津,2018,22010,-0.08
天津,天津,2019,20786,-5.56
天津,天津,2020,20329,-2.20
天津,天津,2021,18494,-9.03
天津,天津,2022,16748,-9.44
天津,天津,2023,16670,-0.47
天津,天津,2024,16648,-0.13
宁夏,中卫,2016,4408,
宁夏,中卫,2017,4408,0.00
宁夏,中卫,2018,4408,0.00
宁夏,中卫,2019,4028,-8.62
宁夏,中卫,2020,4057,0.72
宁夏,中卫,2021,4433,9.27
宁夏,中卫,2022,4417,-0.36
宁夏,中卫,2023,5374,21.67
宁夏,中卫,2024,5388,0.26
宁夏,吴忠,2019,4471,
宁夏,吴忠,2020,4563,2.06
宁夏,吴忠,2021,4948,8.44
宁夏,吴忠,2022,5047,2.00
宁夏,吴忠,2023,6135,21.56
宁夏,吴忠,2024,6283,2.41
宁夏,固原,2019,4351,
宁夏,固原,2020,4420,1.59
宁夏,固原,2021,4935,11.65
宁夏,固原,2022,4705,-4.66
宁夏,固原,2023,5189,10.29
宁夏,固原,2024,5352,3.14
宁夏,石嘴山,2016,3009,
宁夏,石嘴山,2017,2954,-1.83
宁夏,石嘴山,2018,2976,0.74
宁夏,石嘴山,2019,2917,-1.98
宁夏,石嘴山,2020,2918,0.03
宁夏,石嘴山,2021,3201,9.70
宁夏,石嘴山,2022,3448,7.72
宁夏,石嘴山,2023,4041,17.20
宁夏,石嘴山,2024,4058,0.42
宁夏,银川,2011,5886,
宁夏,银川,2012,5568,-5.40
宁夏,银川,2013,5720,2.73
宁夏,银川,2015,4592,-19.72
宁夏,银川,2016,5285,15.09
宁夏,银川,2017,4906,-7.17
宁夏,银川,2018,5152,5.01
宁夏,银川,2019,6083,18.07
宁夏,银川,2020,6237,2.53
宁夏,银川,2021,7423,19.02
宁夏,银川,2022,7390,-0.44
宁夏,银川,2023,6966,-5.74
宁夏,银川,2024,6927,-0.56
安徽,亳州,2015,4540,
安徽,亳州,2016,4538,-0.04
安徽,亳州,2017,5462,20.36
安徽,亳州,2018,6059,10.93
安徽,亳州,2019,6258,3.28
安徽,亳州,2020,6314,0.89
安徽,亳州,2021,6312,-0.03
安徽,亳州,2022,6396,1.33
安徽,亳州,2023,6468,1.13
安徽,亳州,2024,6456,-0.19
安徽,六安,2015,5108,
安徽,六安,2016,5741,12.39
安徽,六安,2017,7807,35.99
安徽,六安,2018,7684,-1.58
安徽,六安,2019,7554,-1.69
安徽,六安,2020,7470,-1.11
安徽,六安,2021,7167,-4.06
安徽,六安,2022,6434,-10.23
安徽,六安,2023,5591,-13.10
安徽,六安,2024,5556,-0.63
安徽,合肥,2011,6463,
安徽,合肥,2012,6588,1.93
安徽,合肥,2013,7340,11.41
安徽,合肥,2014,7762,5.75
安徽,合肥,2015,8393,8.13
安徽,合肥,2016,14863,77.09
安徽,合肥,2017,14247,-4.14
安徽,合肥,2018,14103,-1.01
安徽,合肥,2019,14115,0.09
安徽,合肥,2020,14274,1.13
安徽,合肥,2021,15773,10.50
安徽,合肥,2022,16108,2.12
安徽,合肥,2023,14840,-7.87
安徽,合肥,2024,14545,-1.99
安徽,和县,2019,4566,
安徽,和县,2020,5041,10.40
安徽,和县,2021,7043,39.71
安徽,和县,2022,7043,0.00
安徽,和县,2023,7043,0.00
安徽,和县,2024,7043,0.00
安徽,安庆,2015,5440,
安徽,安庆,2016,5347,-1.71
安徽,安庆,2017,6923,29.47
安徽,安庆,2018,8603,24.27
安徽,安庆,2019,8451,-1.77
安徽,安庆,2020,8479,0.33
安徽,安庆,2021,8117,-4.27
安徽,安庆,2022,7447,-8.25
安徽,安庆,2023,6937,-6.85
安徽,安庆,2024,6910,-0.39
安徽,宣城,2017,8090,
安徽,宣城,2018,8254,2.03
安徽,宣城,2019,8133,-1.47
安徽,宣城,2020,8135,0.02
安徽,宣城,2021,8138,0.04
安徽,宣城,2022,8099,-0.48
安徽,宣城,2023,7898,-2.48
安徽,宣城,2024,7808,-1.14
安徽,宿州,2015,5124,
安徽,宿州,2016,5015,-2.13
安徽,宿州,2017,5583,11.33
安徽,宿州,2018,6232,11.62
安徽,宿州,2019,6474,3.88
安徽,宿州,2020,6531,0.88
安徽,宿州,2021,6596,1.00
安徽,宿州,2022,6519,-1.17
安徽,宿州,2023,6596,1.18
安徽,宿州,2024,6506,-1.36
安徽,巢湖,2016,6784,
安徽,巢湖,2017,8436,24.35
安徽,巢湖,2018,8775,4.02
安徽,巢湖,2019,9408,7.21
安徽,巢湖,2020,9408,0.00
安徽,巢湖,2021,9408,0.00
安徽,巢湖,2022,9408,0.00
安徽,巢湖,2023,9139,-2.86
安徽,巢湖,2024,8999,-1.53
安徽,桐城,2019,5733,
安徽,桐城,2020,5813,1.40
安徽,桐城,2021,5795,-0.31
安徽,桐城,2022,5783,-0.21
安徽,桐城,2023,5585,-3.42
安徽,桐城,2024,5551,-0.61
安徽,池州,2015,5564,
安徽,池州,2016,5570,0.11
安徽,池州,2017,7491,34.49
安徽,池州,2018,8332,11.23
安徽,池州,2019,8767,5.22
安徽,池州,2020,8824,0.65
安徽,池州,2021,8937,1.28
安徽,池州,2022,8848,-1.00
安徽,池州,2023,8097,-8.49
安徽,池州,2024,8084,-0.16
安徽,淮北,2015,5032,
安徽,淮北,2016,5372,6.76
安徽,淮北,2017,5894,9.72
安徽,淮北,2018,6239,5.85
安徽,淮北,2019,6774,8.58
安徽,淮北,2020,6923,2.20
安徽,淮北,2021,7561,9.22
安徽,淮北,2022,7386,-2.31
安徽,淮北,2023,6717,-9.06
安徽,淮北,2024,6596,-1.80
安徽,淮南,2015,4248,
安徽,淮南,2016,4254,0.14
安徽,淮南,2017,5363,26.07
安徽,淮南,2018,5692,6.13
安徽,淮南,2019,6041,6.13
安徽,淮南,2020,6232,3.16
安徽,淮南,2021,6094,-2.21
安徽,淮南,2022,6464,6.07
安徽,淮南,2023,5474,-15.32
安徽,淮南,2024,5557,1.52
安徽,滁州,2017,6455,
安徽,滁州,2018,6438,-0.26
安徽,滁州,2019,7113,10.48
安徽,滁州,2020,7142,0.41
安徽,滁州,2021,7106,-0.50
安徽,滁州,2022,6800,-4.31
安徽,滁州,2023,6300,-7.35
安徽,滁州,2024,6231,-1.10
安徽,芜湖,2015,5848,
安徽,芜湖,2016,6560,12.18
安徽,芜湖,2017,9101,38.73
安徽,芜湖,2018,10233,12.44
安徽,芜湖,2019,9592,-6.26
安徽,芜湖,2020,9665,0.76
安徽,芜湖,2021,9908,2.51
安徽,芜湖,2022,9594,-3.17
安徽,芜湖,2023,8605,-10.31
安徽,芜湖,2024,8464,-1.64
安徽,蚌埠,2015,5264,
安徽,蚌埠,2016,5111,-2.91
安徽,蚌埠,2017,6414,25.49
安徽,蚌埠,2018,6803,6.06
安徽,蚌埠,2019,7060,3.78
安徽,蚌埠,2020,7178,1.67
安徽,蚌埠,2021,7389,2.94
安徽,蚌埠,2022,7445,0.76
安徽,蚌埠,2023,6785,-8.87
安徽,蚌埠,2024,6767,-0.27
安徽,铜陵,2015,5337,
安徽,铜陵,2017,7246,35.77
安徽,铜陵,2018,8481,17.04
安徽,铜陵,2019,7908,-6.76
安徽,铜陵,2020,7893,-0.19
安徽,铜陵,2021,7782,-1.41
安徽,铜陵,2022,7218,-7.25
安徽,铜陵,2023,6459,-10.52
安徽,铜陵,2024,6471,0.19
安徽,阜阳,2015,6258,
安徽,阜阳,2016,6596,5.40
